date,admin_level,admin_name,water_km2,baseline_km2,anomaly_km2,flood_km2,is_flood
2024-08-25,ADM2,Ilejemeje,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Ilejemeje,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Ilejemeje,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ilejemeje,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ilejemeje,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ilejemeje,2.5308,0.0,0.0,0.0,0
2024-09-03,ADM2,Ilejemeje,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Ilejemeje,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Ilejemeje,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ilejemeje,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Ilejemeje,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ilejemeje,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Ilejemeje,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ilejemeje,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ilejemeje,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ilejemeje,1.1754,0.0,1.1754,1.1754,0
2025-01-13,ADM2,Ilejemeje,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Ilejemeje,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ilesha East,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Ilesha East,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Ilesha East,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Ilesha East,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Ilesha East,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ilesha East,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ilesha East,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ilesha East,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Ilesha East,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Ilesha East,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Ilesha East,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ilesha East,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Ilesha East,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ilesha East,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Ilesha East,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ilesha East,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ilesha East,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ilesha East,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Ilesha East,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Ilesha East,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ilesha West,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Ilesha West,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Ilesha West,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Ilesha West,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Ilesha West,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ilesha West,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ilesha West,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ilesha West,0.2952,0.0,0.0,0.0,0
2024-09-03,ADM2,Ilesha West,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Ilesha West,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Ilesha West,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ilesha West,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Ilesha West,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ilesha West,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Ilesha West,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ilesha West,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ilesha West,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ilesha West,0.1413,0.0,0.1413,0.1413,0
2025-01-13,ADM2,Ilesha West,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Ilesha West,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Illela,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Illela,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Illela,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Illela,6.5664,0.0,0.0,0.0,0
2024-08-29,ADM2,Illela,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Illela,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Illela,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Illela,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Illela,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Illela,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Illela,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Illela,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Illela,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Illela,2.2437,0.0,2.2437,2.2437,0
2025-01-08,ADM2,Illela,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Illela,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Illela,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Illela,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Illela,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Illela,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ilorin East,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Ilorin East,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Ilorin East,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Ilorin East,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Ilorin East,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ilorin East,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ilorin East,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ilorin East,0.4104,0.0,0.0,0.0,0
2024-09-03,ADM2,Ilorin East,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Ilorin East,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Ilorin East,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ilorin East,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Ilorin East,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ilorin East,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Ilorin East,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ilorin East,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ilorin East,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ilorin East,0.1998,0.0,0.1998,0.1998,0
2025-01-13,ADM2,Ilorin East,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Ilorin East,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ilorin South,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Ilorin South,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Ilorin South,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Ilorin South,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Ilorin South,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ilorin South,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ilorin South,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ilorin South,0.2898,0.0,0.0,0.0,0
2024-09-03,ADM2,Ilorin South,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Ilorin South,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Ilorin South,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ilorin South,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Ilorin South,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ilorin South,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Ilorin South,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ilorin South,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ilorin South,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ilorin South,0.1782,0.0,0.1782,0.1782,0
2025-01-13,ADM2,Ilorin South,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Ilorin South,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ilorin West,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Ilorin West,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Ilorin West,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Ilorin West,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Ilorin West,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ilorin West,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ilorin West,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ilorin West,5.3856,0.0,0.0,0.0,0
2024-09-03,ADM2,Ilorin West,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Ilorin West,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Ilorin West,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ilorin West,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Ilorin West,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ilorin West,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Ilorin West,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ilorin West,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ilorin West,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ilorin West,2.4894,0.0,2.4894,2.4894,0
2025-01-13,ADM2,Ilorin West,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Ilorin West,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Imeko Afon,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Imeko Afon,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Imeko Afon,0.0891,0.0,0.0,0.0,0
2024-08-27,ADM2,Imeko Afon,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Imeko Afon,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Imeko Afon,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Imeko Afon,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Imeko Afon,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Imeko Afon,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Imeko Afon,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Imeko Afon,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Imeko Afon,0.0306,0.0,0.0306,0.0306,0
2025-01-05,ADM2,Imeko Afon,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Imeko Afon,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Imeko Afon,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Imeko Afon,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Imeko Afon,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Imeko Afon,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Imeko Afon,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Imeko Afon,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ingawa,1.0791,0.0,0.0,0.0,0
2024-08-24,ADM2,Ingawa,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Ingawa,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Ingawa,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Ingawa,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ingawa,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ingawa,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ingawa,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Ingawa,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Ingawa,0.9126,0.0,0.9126,0.9126,0
2025-01-03,ADM2,Ingawa,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ingawa,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Ingawa,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ingawa,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Ingawa,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ingawa,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ingawa,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ingawa,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Ingawa,0.7524000000000001,0.0,0.7524000000000001,0.7524000000000001,0
2025-01-15,ADM2,Ingawa,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ini,6.2946,0.0,0.0,0.0,0
2024-08-24,ADM2,Ini,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Ini,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Ini,9.801,0.0,0.0,0.0,0
2024-08-29,ADM2,Ini,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ini,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ini,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ini,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Ini,7.561800000000001,0.0,0.0,0.0,0
2025-01-01,ADM2,Ini,5.697,0.0,5.697,5.697,1
2025-01-03,ADM2,Ini,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ini,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Ini,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ini,4.2462,0.0,4.2462,4.2462,0
2025-01-08,ADM2,Ini,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ini,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ini,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ini,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Ini,8.2989,0.0,8.2989,8.2989,1
2025-01-15,ADM2,Ini,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ipokia,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Ipokia,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Ipokia,30.5307,0.0,0.0,0.0,0
2024-08-27,ADM2,Ipokia,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Ipokia,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ipokia,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ipokia,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ipokia,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Ipokia,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Ipokia,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Ipokia,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ipokia,20.2176,0.0,20.2176,20.2176,1
2025-01-05,ADM2,Ipokia,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ipokia,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Ipokia,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ipokia,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ipokia,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ipokia,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Ipokia,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Ipokia,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Irele,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Irele,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Irele,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Irele,6.6024,0.0,0.0,0.0,0
2024-08-29,ADM2,Irele,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Irele,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Irele,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Irele,72.1728,0.0,0.0,0.0,0
2024-09-03,ADM2,Irele,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Irele,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Irele,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Irele,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Irele,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Irele,7.6923,0.0,7.6923,7.6923,1
2025-01-08,ADM2,Irele,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Irele,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Irele,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Irele,84.1419,0.0,84.1419,84.1419,1
2025-01-13,ADM2,Irele,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Irele,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Irepo,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Irepo,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Irepo,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Irepo,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Irepo,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Irepo,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Irepo,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Irepo,0.135,0.0,0.0,0.0,0
2024-09-03,ADM2,Irepo,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Irepo,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Irepo,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Irepo,0.0099,0.0,0.0099,0.0099,0
2025-01-05,ADM2,Irepo,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Irepo,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Irepo,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Irepo,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Irepo,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Irepo,0.1251,0.0,0.1251,0.1251,0
2025-01-13,ADM2,Irepo,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Irepo,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Irepodun,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Irepodun,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Irepodun,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Irepodun,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Irepodun,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Irepodun,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Irepodun,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Irepodun,19.6092,0.0,0.0,0.0,0
2024-09-03,ADM2,Irepodun,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Irepodun,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Irepodun,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Irepodun,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Irepodun,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Irepodun,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Irepodun,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Irepodun,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Irepodun,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Irepodun,10.2789,0.0,10.2789,10.2789,1
2025-01-13,ADM2,Irepodun,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Irepodun,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Irepodun/Ifelodun,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Irepodun/Ifelodun,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Irepodun/Ifelodun,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Irepodun/Ifelodun,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Irepodun/Ifelodun,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Irepodun/Ifelodun,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Irepodun/Ifelodun,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Irepodun/Ifelodun,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Irepodun/Ifelodun,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Irepodun/Ifelodun,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Irepodun/Ifelodun,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Irepodun/Ifelodun,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Irepodun/Ifelodun,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Irepodun/Ifelodun,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Irepodun/Ifelodun,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Irepodun/Ifelodun,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Irepodun/Ifelodun,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Irepodun/Ifelodun,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Irepodun/Ifelodun,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Irepodun/Ifelodun,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Irewole,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Irewole,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Irewole,0.2637,0.0,0.0,0.0,0
2024-08-27,ADM2,Irewole,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Irewole,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Irewole,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Irewole,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Irewole,0.4887,0.0,0.0,0.0,0
2024-09-03,ADM2,Irewole,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Irewole,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Irewole,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Irewole,0.2727,0.0,0.2727,0.2727,0
2025-01-05,ADM2,Irewole,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Irewole,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Irewole,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Irewole,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Irewole,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Irewole,0.2889,0.0,0.2889,0.2889,0
2025-01-13,ADM2,Irewole,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Irewole,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Isa,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Isa,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Isa,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Isa,8.7534,0.0,0.0,0.0,0
2024-08-29,ADM2,Isa,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Isa,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Isa,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Isa,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Isa,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Isa,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Isa,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Isa,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Isa,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Isa,3.9861,0.0,3.9861,3.9861,0
2025-01-08,ADM2,Isa,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Isa,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Isa,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Isa,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Isa,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Isa,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ise/Orun,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Ise/Orun,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Ise/Orun,0.0,0.0,0.0,0.0,0
2024-08-27,ADM2,Ise/Orun,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Ise/Orun,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Ise/Orun,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Ise/Orun,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Ise/Orun,0.0018,0.0,0.0,0.0,0
2024-09-03,ADM2,Ise/Orun,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Ise/Orun,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Ise/Orun,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Ise/Orun,0.0,0.0,0.0,0.0,0
2025-01-05,ADM2,Ise/Orun,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Ise/Orun,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Ise/Orun,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Ise/Orun,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Ise/Orun,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Ise/Orun,0.0018,0.0,0.0018,0.0018,0
2025-01-13,ADM2,Ise/Orun,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Ise/Orun,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Iseyin,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Iseyin,0.0,0.0,0.0,0.0,0
2024-08-25,ADM2,Iseyin,41.1777,0.0,0.0,0.0,0
2024-08-27,ADM2,Iseyin,0.0,0.0,0.0,0.0,0
2024-08-29,ADM2,Iseyin,0.0,0.0,0.0,0.0,0
2024-08-30,ADM2,Iseyin,0.0,0.0,0.0,0.0,0
2024-08-31,ADM2,Iseyin,0.0,0.0,0.0,0.0,0
2024-09-01,ADM2,Iseyin,0.0,0.0,0.0,0.0,0
2024-09-03,ADM2,Iseyin,0.0,0.0,0.0,0.0,0
2025-01-01,ADM2,Iseyin,0.0,0.0,0.0,0.0,0
2025-01-03,ADM2,Iseyin,0.0,0.0,0.0,0.0,0
2025-01-04,ADM2,Iseyin,39.7548,0.0,39.7548,39.7548,1
2025-01-05,ADM2,Iseyin,0.0,0.0,0.0,0.0,0
2025-01-06,ADM2,Iseyin,0.0,0.0,0.0,0.0,0
2025-01-08,ADM2,Iseyin,0.0,0.0,0.0,0.0,0
2025-01-09,ADM2,Iseyin,0.0,0.0,0.0,0.0,0
2025-01-10,ADM2,Iseyin,0.0,0.0,0.0,0.0,0
2025-01-11,ADM2,Iseyin,0.0,0.0,0.0,0.0,0
2025-01-13,ADM2,Iseyin,0.0,0.0,0.0,0.0,0
2025-01-15,ADM2,Iseyin,0.0,0.0,0.0,0.0,0
2024-08-22,ADM2,Ishielu,0.0,0.0,0.0,0.0,0
2024-08-24,ADM2,Ishielu,0.0,0.0,0.0,0.0,0
